Name,Gene_ID,GenomeBuild,Chr,MapInfo,SourceVersion,goldstandard2
cg00659129,50807,36,8,131483796,36.1,0.70352352
cg00659953,65990,36,16,710732,36.1,0.012672395
cg00660989,54813,36,14,44502266,36.1,0.258544092
cg00661202,131474,36,3,14141503,36.1,0.011290264
cg00662556,2587,36,18,73092352,36.1,0.152478638
cg00665395,9654,36,2,219283734,36.1,0.039602509
cg00666446,93474,36,1,245308896,36.1,0.108592649
cg00666746,85360,36,19,15078781,36.1,0.193310982
cg00668685,283375,36,12,54910819,36.1,0.956501419
cg00669856,10252,36,4,124537229,36.1,0.171431962
cg00671161,540,36,13,51484368,36.1,0.021180234
cg00672638,23092,36,5,142129583,36.1,0.066321956
cg00673191,9980,36,21,36458793,36.1,0.415027702
cg00676660,56999,36,3,64647649,36.1,0.047341842
cg00677811,83605,36,7,45006846,36.1,0.061929223
cg00678539,55329,36,15,54544917,36.1,0.196512275
cg00679556,11074,36,6,30188761,36.1,0.671399975
cg00679738,375061,36,1,229241869,36.1,0.013708644
cg00682653,10490,36,14,67211195,36.1,0.029509834
cg00685836,8499,36,12,80677387,36.1,0.019705446
cg00686022,283461,36,12,38306345,36.1,0.920042434
cg00686623,823,36,11,64705614,36.1,0.02665766
cg00687674,283673,36,15,67160314,36.1,0.354648754
cg00687686,65009,36,16,57054737,36.1,0.039149291
cg00688421,5910,36,4,99400943,36.1,0.028370152
cg00689010,23385,36,1,158578517,36.1,0.795146545
cg00689340,6242,36,2,74522180,36.1,0.576057497
cg00690280,280664,36,20,43766147,36.1,0.660796667
cg00691625,2516,36,9,126309628,36.1,0.883153837
cg00692549,23435,36,1,10995042,36.1,0.099759414
cg00702231,5325,36,6,144371166,36.1,0.858548281
cg00702729,55262,36,7,99595590,36.1,0.879747888
cg00704310,79047,36,19,38979943,36.1,0.03153016
cg00704909,1315,36,11,14477895,36.1,0.02389379
cg00707317,23057,36,1,181654187,36.1,0.063374774
cg00708598,11061,36,13,52211896,36.1,0.167544035
cg00708642,1983,36,14,102870271,36.1,0.043512757
cg00711916,26504,36,2,96790001,36.1,0.062139296
cg00712898,55119,36,1,109036731,36.1,0.015775325
cg00714377,84174,36,20,34708129,36.1,0.069277737
cg00717862,51726,36,3,187771465,36.1,0.072954524
cg00718440,1029,36,9,21985312,36.1,0.058106781
cg00718513,28905,36,2,88996387,36.1,0.664803669
cg00718748,57547,36,17,16497596,36.1,0.026447361
cg00720072,54708,36,10,94041139,36.1,0.02847228
cg00720137,83657,36,16,79132519,36.1,0.012027594
cg00720723,51602,36,2,202838890,36.1,0.048778783
cg00722300,117579,36,19,13999639,36.1,0.732808779
cg00724662,10482,36,11,62329769,36.1,0.04724686
cg00725635,8707,36,1,191422429,36.1,0.176413144
cg00727590,50487,36,22,29866549,36.1,0.263475047
cg00727947,353514,36,19,59516912,36.1,0.949072081
cg00728317,4494,36,16,55249534,36.1,0.098408893
cg00728398,64769,36,1,37753286,36.1,0.020032874
cg00728602,80737,36,6,31852906,36.1,0.038677676
cg00729275,147429,36,18,22699132,36.1,0.791934672
cg00729541,84895,36,9,130838398,36.1,0.020310557
cg00729875,54873,36,1,99884301,36.1,0.355855171
cg00731459,9759,36,2,239988028,36.1,0.017026509
cg00736326,10552,36,7,98761814,36.1,0.065219859
cg00739120,10430,36,19,40727715,36.1,0.2677176
cg00743372,7745,36,6,28217627,36.1,0.04648728
cg00744433,1525,36,21,17805938,36.1,0.775921116
cg00745543,341567,36,12,47009021,36.1,0.883409822
cg00745735,84665,36,10,69538866,36.1,0.588016132
cg00746083,57680,36,14,20975294,36.1,0.036439907
cg00747849,6576,36,22,17545386,36.1,0.256790367
cg00750606,978,36,1,20771708,36.1,0.798502384
cg00751288,90624,36,5,130534684,36.1,0.0208245
cg00754253,117245,36,11,63015763,36.1,0.211745121
cg00754617,171169,36,19,53801100,36.1,0.693864329
cg00755043,158046,36,9,90339979,36.1,0.059045324
cg00756887,81607,36,1,159326278,36.1,0.837690435
cg00757070,7379,36,11,118332292,36.1,0.757543354
cg00757952,1414,36,22,25344415,36.1,0.845975561
cg00761755,124935,36,17,1478329,36.1,0.014736465
cg00762512,11019,36,4,39137001,36.1,0.044405351
cg00763679,4735,36,2,241902871,36.1,0.057658193
cg00763889,54979,36,11,63087120,36.1,0.678372387
cg00766729,147808,36,19,60827948,36.1,0.043028018
cg00767581,3233,36,2,176723371,36.1,0.183433174
cg00769470,140881,36,20,155338,36.1,0.826271256
cg00769520,6489,36,12,22379732,36.1,0.028269841
cg00770279,1032,36,19,10540308,36.1,0.02326055
cg00772000,378884,36,6,18231028,36.1,0.158080034
cg00775197,202500,36,6,44373032,36.1,0.064392469
cg00777121,11186,36,3,50353195,36.1,0.024501497
cg00777555,378,36,3,57558114,36.1,0.025098393
cg00778920,27339,36,11,60430946,36.1,0.069129499
cg00779924,399717,36,10,8134647,36.1,0.141771997
cg00782174,6510,36,19,51983466,36.1,0.065553816
cg00782854,598,36,20,29774519,36.1,0.049613788
cg00783759,55132,36,4,129202891,36.1,0.028075964
cg00784357,5879,36,7,6380402,36.1,0.027176403
cg00791249,112812,36,19,10287722,36.1,0.058338949
cg00792687,80185,36,8,33489641,36.1,0.044178588
cg00792740,7337,36,15,23235581,36.1,0.045732759
cg00793648,57062,36,14,93618521,36.1,0.728465273
cg00793774,81603,36,10,104393697,36.1,0.020180367
cg00795268,399879,36,11,36250899,36.1,0.844212693
cg00795812,5133,36,2,242450682,36.1,0.721934441
cg00796728,2526,36,11,93916546,36.1,0.042614228
cg00798206,9943,36,3,38182114,36.1,0.035335407
cg00804048,1984,36,17,7151263,36.1,0.115061763
cg00804392,399,36,4,39874990,36.1,0.052175244
cg00806490,1012,36,16,81218374,36.1,0.087563868
cg00807586,9940,36,3,38055794,36.1,0.057422823
cg00808492,83998,36,1,120155682,36.1,0.72491491
cg00810473,79856,36,15,62230762,36.1,0.018879124
cg00810495,80135,36,1,84717455,36.1,0.141361345
cg00812502,9993,36,22,17489875,36.1,0.01712553
cg00814580,79090,36,19,50372809,36.1,0.13172957
cg00815440,7386,36,19,34395868,36.1,0.010286717
cg00815583,157574,36,8,28404042,36.1,0.084268096
cg00816620,81627,36,1,183394124,36.1,0.490136358
cg00818693,151613,36,3,181802658,36.1,0.021090006
cg00818872,1141,36,1,152806895,36.1,0.070425389
cg00819310,81839,36,1,115995306,36.1,0.845242012
cg00819362,25999,36,19,41216048,36.1,0.900017238
cg00819696,8914,36,12,55129283,36.1,0.029726633
cg00821764,7372,36,3,125932370,36.1,0.022399764
cg00822607,146542,36,16,30490419,36.1,0.026919514
cg00823148,1419,36,2,208720540,36.1,0.793393996
cg00824109,1108,36,12,6586827,36.1,0.052928081
cg00826384,5803,36,7,121300301,36.1,0.031807206
cg00827369,7458,36,7,73226189,36.1,0.023240212
cg00828602,7474,36,3,55495874,36.1,0.102351439
cg00830029,83714,36,12,2814163,36.1,0.739350412
cg00830393,26018,36,3,66634753,36.1,0.049164255
cg00831028,51507,36,20,54477152,36.1,0.019132969
cg00832517,112487,36,14,30996543,36.1,0.108092385
cg00833393,10488,36,9,35721638,36.1,0.044262854
cg00834958,81628,36,7,99915083,36.1,0.085715267
cg00836605,221895,36,7,28186572,36.1,0.028373601
cg00837103,1299,36,20,60917713,36.1,0.411933513
cg00838150,4286,36,3,69871132,36.1,0.055599217
cg00839584,3552,36,2,113258562,36.1,0.493504087
cg00839802,4121,36,6,119712937,36.1,0.044000835
cg00840403,10164,36,16,70117706,36.1,0.09589546
cg00840516,8692,36,3,50335101,36.1,0.613049771
cg00841581,10274,36,3,137953852,36.1,0.034927149
cg00845900,51200,36,7,129718965,36.1,0.917089444
cg00846036,1740,36,11,84311774,36.1,0.417144178
cg00848394,25886,36,3,52163808,36.1,0.046193201
cg00848397,79154,36,17,32022707,36.1,0.029833623
cg00848728,1600,36,1,58488606,36.1,0.004173084
cg00849368,153642,36,5,94916167,36.1,0.089059982
cg00850538,51232,36,2,36435542,36.1,0.834579316
cg00852964,8876,36,6,133076843,36.1,0.1913399
cg00853068,752,36,17,40654375,36.1,0.084794752
cg00854637,55815,36,16,66398358,36.1,0.03473939
cg00854995,6500,36,5,133540829,36.1,0.029728652
cg00856375,10213,36,2,161872922,36.1,0.058131915
cg00858899,595,36,11,69164458,36.1,0.095060298
cg00859193,51371,36,13,28131011,36.1,0.025198253
cg00861635,7752,36,16,3225426,36.1,0.056245995
cg00862290,27094,36,3,180467667,36.1,0.582202211
cg00862770,2289,36,6,35763742,36.1,0.04008652
cg00864867,5074,36,12,78609399,36.1,0.059106387
cg00870662,84552,36,18,76106656,36.1,0.042134043
cg00871453,93594,36,8,124153821,36.1,0.066960893
cg00873037,252969,36,8,11664393,36.1,0.051393258
cg00873937,220202,36,10,69661570,36.1,0.058606326
cg00875272,6886,36,1,47467908,36.1,0.079962049
cg00876704,5585,36,19,14405684,36.1,0.038885358
cg00877887,405753,36,15,43193946,36.1,0.042882112
cg00877964,6509,36,2,65069142,36.1,0.035956585
cg00881086,27031,36,3,133924632,36.1,0.060196938
cg00881370,55908,36,19,11209439,36.1,0.941877415
cg00882451,7783,36,16,21130364,36.1,0.875974113
cg00882832,10252,36,4,124537433,36.1,0.085696515
cg00884221,3490,36,4,57671672,36.1,0.099241151
cg00884529,28969,36,7,16652348,36.1,0.067511214
cg00885506,114987,36,9,115142613,36.1,0.124696039
cg00886554,10874,36,4,56197355,36.1,0.052243011
cg00887101,80789,36,11,62177154,36.1,0.077333395
cg00887547,51347,36,12,117295403,36.1,0.063348292
cg00887700,1967,36,12,122684313,36.1,0.032576701
cg00888007,894,36,12,4252445,36.1,0.021690964
cg00888479,57419,36,20,19141824,36.1,0.069960495
cg00888561,115825,36,13,51055911,36.1,0.049295563
cg00890257,123099,36,14,99695509,36.1,0.030820221
cg00891278,348807,36,3,127596474,36.1,0.085923539
cg00892798,4804,36,17,44927908,36.1,0.026891166
cg00893242,27044,36,7,127078816,36.1,0.05378635
cg00893636,9852,36,3,37009844,36.1,0.024666956
cg00897329,246269,36,6,108722981,36.1,0.061470657
cg00899086,55752,36,4,78090318,36.1,0.045229542
cg00899641,23451,36,2,198007831,36.1,0.043608669
cg00899659,7570,36,10,44815977,36.1,0.232370131
cg00901493,51087,36,17,7138099,36.1,0.050943162
cg00901652,9646,36,11,10729010,36.1,0.070867828
cg00901683,10898,36,7,98874692,36.1,0.017845835
cg00901704,60386,36,17,70796920,36.1,0.058150776
cg00901766,4298,36,19,6230546,36.1,0.070838719
cg00903242,10752,36,3,213161,36.1,0.194368987
cg00904483,4255,36,10,131244863,36.1,0.880336849
cg00904574,1263,36,1,45038265,36.1,0.052485917
cg00905170,23212,36,8,67503860,36.1,0.012945069
cg00906183,9146,36,17,77261331,36.1,0.023114962
cg00908551,2188,36,11,22603507,36.1,0.045276636
cg00910067,56301,36,19,38409385,36.1,0.104528454
cg00910168,57647,36,12,124039974,36.1,0.731376271
cg00911873,221823,36,7,18033988,36.1,0.593685939
cg00915289,1163,36,1,153213570,36.1,0.024092769
cg00916199,55374,36,5,139999471,36.1,0.02709206
cg00916635,26191,36,1,114215835,36.1,0.170195581
cg00917893,5162,36,3,58394821,36.1,0.049355588
cg00918794,5479,36,15,62241994,36.1,0.064136921
cg00919857,29767,36,15,49830550,36.1,0.11642719
cg00922727,27244,36,6,109521816,36.1,0.104753411
cg00925229,56834,36,11,63809123,36.1,0.028405954
cg00925717,6338,36,16,23220649,36.1,0.070413179
cg00929606,7551,36,7,99518216,36.1,0.263478342
cg00929855,3303,36,6,31891343,36.1,0.030857277
cg00930078,23219,36,1,222368576,36.1,0.040336949
cg00930194,5626,36,5,177356204,36.1,0.150995234
cg00933411,10395,36,8,13417461,36.1,0.415679555
cg00935388,122665,36,14,20595159,36.1,0.927950438
cg00935430,339500,36,1,225817913,36.1,0.072497292
cg00936626,80235,36,3,198179253,36.1,0.595619133
cg00940278,2627,36,18,18003502,36.1,0.02532765
cg00940891,53834,36,4,996016,36.1,0.029958307
cg00941229,56957,36,1,148249024,36.1,0.053452093
cg00943245,56097,36,5,140847570,36.1,0.809707959
cg00943909,2778,36,20,56861337,36.1,0.536980568
cg00943950,7320,36,5,133734820,36.1,0.057509798
cg00945507,23480,36,7,54795171,36.1,0.23651937
cg00945862,57835,36,2,74423748,36.1,0.879344531
cg00947019,94239,36,7,44854483,36.1,0.03350141
cg00948524,84282,36,17,26321883,36.1,0.043131407
cg00950418,6733,36,7,104816361,36.1,0.014078587
cg00950621,80765,36,15,79403396,36.1,0.033411451
cg00951770,5875,36,14,23811503,36.1,0.806867453
cg00953256,595,36,11,69178056,36.1,0.913636248
cg00953277,6427,36,17,72244295,36.1,0.03494339
cg00954003,9168,36,2,84985903,36.1,0.028222519
cg00954566,6319,36,10,102096395,36.1,0.029371908
cg00955230,5982,36,7,73307141,36.1,0.06372677
cg00955451,321,36,15,27000932,36.1,0.68199842
cg00958517,6483,36,16,69030817,36.1,0.021141293
cg00960702,26093,36,19,52451631,36.1,0.033094999
cg00962459,10887,36,2,68725146,36.1,0.857880473
cg00964109,84993,36,15,72540838,36.1,0.038816041
cg00970325,344838,36,3,144165866,36.1,0.137504899
cg00971396,5437,36,3,185564094,36.1,0.030247763
cg00973286,7132,36,12,6321391,36.1,0.033323726
cg00973334,91012,36,12,48847289,36.1,0.066225261
cg00973677,1129,36,7,136204135,36.1,0.033774546
cg00976054,10476,36,17,70554132,36.1,0.060620949
cg00979348,10855,36,4,84475369,36.1,0.077210856
cg00980978,10406,36,20,43532138,36.1,0.056164164
cg00983520,1375,36,22,49363933,36.1,0.278203297
cg00983899,51475,36,11,67047429,36.1,0.854215216
cg00984602,6722,36,6,43247670,36.1,0.126986716
cg00987015,1128,36,11,62445327,36.1,0.816998365
cg00987379,55893,36,8,28300305,36.1,0.089566911
cg00995065,10599,36,12,21174992,36.1,0.548653265
cg00995152,153090,36,9,123536136,36.1,0.773140766
cg00995327,9435,36,3,144321537,36.1,0.041900621
cg00995520,3738,36,1,111019805,36.1,0.454006063
cg01000094,144106,36,11,18239903,36.1,0.869877379
cg01001286,3603,36,15,79262693,36.1,0.201333752
cg01007201,50856,36,12,8166472,36.1,0.919723149
cg01009664,7200,36,3,131176303,36.1,0.038139398
cg01013324,1949,36,17,7548793,36.1,0.041440126
cg01015871,84560,36,16,55156689,36.1,0.684050695
cg01015879,5962,36,11,109672959,36.1,0.089285704
cg01021485,53944,36,15,62435277,36.1,0.015695763
cg01025842,8717,36,16,65752570,36.1,0.056982037
cg01026744,266812,36,4,89838076,36.1,0.669730346
cg01027739,57171,36,9,130882559,36.1,0.073668777
cg01027805,51222,36,14,20636703,36.1,0.052788532
cg01029592,6665,36,17,7434177,36.1,0.800978734
cg01031251,6195,36,1,26728010,36.1,0.596014159
cg01031400,8793,36,8,23077458,36.1,0.019041771
cg01033160,1054,36,19,38557113,36.1,0.034950496
cg01035238,7130,36,2,151921477,36.1,0.804934536
cg01035422,5346,36,15,88023559,36.1,0.814558671
cg01036148,6051,36,1,200218489,36.1,0.012937408
cg01036173,55848,36,9,5427898,36.1,0.057711363
cg01036779,10045,36,19,6719251,36.1,0.04905966
cg01037108,3313,36,5,137939119,36.1,0.026968112
cg01040062,124936,36,17,3993216,36.1,0.035360236
cg01040759,8869,36,2,85969895,36.1,0.030622438
cg01040850,3140,36,1,179269292,36.1,0.651919024
cg01041367,54968,36,8,75050634,36.1,0.089453584
cg01044662,6936,36,2,75791868,36.1,0.158654472
cg01044722,4628,36,17,8474851,36.1,0.07632139
cg01046174,200576,36,2,208838945,36.1,0.047066607
cg01047414,5264,36,10,13381666,36.1,0.033003226
cg01048931,81552,36,7,55607425,36.1,0.041982079
cg01049530,651,36,4,82171032,36.1,0.047517566
cg01050433,7301,36,15,39638334,36.1,0.073705593
cg01053621,336,36,1,159460615,36.1,0.939230628
cg01055695,5047,36,9,137592771,36.1,0.88738489
cg01056568,9340,36,17,9669983,36.1,0.578012018
cg01057962,604,36,3,188946006,36.1,0.034066715
cg01058368,1008,36,5,24681244,36.1,0.726429304
cg01062029,4920,36,9,93752730,36.1,0.022773657
cg01063524,4830,36,17,46585699,36.1,0.121952685
cg01064307,1604,36,1,205561661,36.1,0.024517995
cg01064957,6643,36,5,122138766,36.1,0.018836468
cg01065920,55967,36,12,93921456,36.1,0.041983629
cg01069256,51101,36,8,79740497,36.1,0.058523504
cg01071811,26013,36,20,41576494,36.1,0.531142763
cg01072821,203074,36,8,10419575,36.1,0.745701361
cg01076838,255043,36,19,60432494,36.1,0.909451794
cg01078276,5328,36,10,75340683,36.1,0.017141945
cg01078434,116511,36,6,29563511,36.1,0.857771569
cg01081263,57758,36,11,9069047,36.1,0.162214728
cg01086895,8642,36,11,6633091,36.1,0.168074587
cg01086978,10565,36,8,68417642,36.1,0.049972714
cg01087382,6885,36,6,91353911,36.1,0.506916775
cg01087710,80262,36,16,65701676,36.1,0.033886556
cg01090445,10293,36,3,49868952,36.1,0.053297938
cg01091448,23600,36,5,34043884,36.1,0.04359393
cg01091565,55897,36,15,88095766,36.1,0.877501959
cg01092036,4317,36,11,102100510,36.1,0.804288494
cg01092561,79660,36,8,9046091,36.1,0.012953406
cg01095590,9674,36,1,173428408,36.1,0.029105008
cg01097940,84727,36,12,6852581,36.1,0.057080538
cg01100784,23162,36,16,1696772,36.1,0.041999746
cg01100796,1376,36,1,53434628,36.1,0.221687736
cg01103730,50604,36,1,205105327,36.1,0.888440729
cg01103836,4650,36,19,17073632,36.1,0.987174597
cg01104423,27102,36,7,6065259,36.1,0.05399522
cg01106788,57724,36,18,41751531,36.1,0.853349897
cg01107031,7040,36,19,46550999,36.1,0.058895436
cg01107741,124583,36,17,74517675,36.1,0.046393684
cg01108476,6954,36,6,35217361,36.1,0.970355682
cg01110312,2967,36,12,122682873,36.1,0.713196517
cg01110846,253980,36,16,29844691,36.1,0.048002469
cg01112778,5521,36,5,146441180,36.1,0.614801682
cg01114088,54360,36,4,5072012,36.1,0.107297371
cg01116966,6932,36,5,133477916,36.1,0.014201053
cg01117627,10858,36,14,99220466,36.1,0.029982416
cg01119135,79098,36,1,205272148,36.1,0.891280737
cg01120165,83933,36,22,49032279,36.1,0.052571469
cg01120307,349236,36,9,91168969,36.1,0.915591904
cg01120308,8301,36,11,85458619,36.1,0.144302332
cg01120898,3556,36,3,191714076,36.1,0.03224853
cg01124420,10913,36,2,108971950,36.1,0.485981169
cg01124961,55756,36,8,28803372,36.1,0.030916948
cg01125463,5190,36,6,43054156,36.1,0.298627191
cg01126560,286257,36,9,139006125,36.1,0.241842971
cg01127428,50511,36,12,100657171,36.1,0.950623469
cg01128603,10992,36,11,65576967,36.1,0.150316373
cg01129459,341883,36,14,59456581,36.1,0.096163441
cg01130192,48,36,9,32375002,36.1,0.053606638
cg01131735,10609,36,17,37221945,36.1,0.035196858
cg01135200,134957,36,6,147566271,36.1,0.066446288
cg01136458,64478,36,8,4840683,36.1,0.484508174
cg01137065,3607,36,17,78070299,36.1,0.044582201
cg01137198,160760,36,12,109504832,36.1,0.031149707
cg01137532,22891,36,10,63803894,36.1,0.017349076
cg01137708,4790,36,4,103642400,36.1,0.040251235
cg01137737,51573,36,16,19440911,36.1,0.052638869
cg01138020,201305,36,17,4283843,36.1,0.040531639
cg01139059,7247,36,2,122229458,36.1,0.081014837
cg01139966,55204,36,1,148936420,36.1,0.078092306
cg01141769,29761,36,21,16023858,36.1,0.046847612
cg01143454,128653,36,20,2743601,36.1,0.140521234
cg01144286,24141,36,20,9443596,36.1,0.052519435
cg01145389,1031,36,1,51206428,36.1,0.047440845
cg01145396,1146,36,2,233111307,36.1,0.716972134
cg01146980,134218,36,5,34966001,36.1,0.035996023
cg01148741,1844,36,2,96175180,36.1,0.084308065
cg01150454,64969,36,2,95151610,36.1,0.029328938
cg01151686,3980,36,17,30331735,36.1,0.0195509
cg01151699,10369,36,22,35429205,36.1,0.067788327
cg01152019,3233,36,2,176723290,36.1,0.102050866
cg01152499,54855,36,1,117949843,36.1,0.044360622
cg01154193,55721,36,1,32443544,36.1,0.149766603
cg01154537,118924,36,10,95452157,36.1,0.09000516
cg01154775,133015,36,4,20311427,36.1,0.092423718
cg01155039,81693,36,14,102459567,36.1,0.152330297
cg01161216,22980,36,16,88466949,36.1,0.054932021
cg01161597,6873,36,8,120914159,36.1,0.066071008
cg01168201,3090,36,17,1905162,36.1,0.027701555
cg01169610,3631,36,2,98501903,36.1,0.884860098
cg01169624,8910,36,7,94124872,36.1,0.460592331
cg01169726,1749,36,7,96492361,36.1,0.056692316
cg01169778,26301,36,9,135028511,36.1,0.707632451
cg01171588,84640,36,4,144325928,36.1,0.006339103
cg01172656,29982,36,10,64563126,36.1,0.014054009
cg01172735,83667,36,1,28459530,36.1,0.075982325
cg01172899,151473,36,2,230641995,36.1,0.16143963
cg01172972,9372,36,1,52381146,36.1,0.097014967
cg01173186,140767,36,6,24234200,36.1,0.296312761
cg01173291,54993,36,15,82945044,36.1,0.022954324
cg01176271,6642,36,15,62175312,36.1,0.04917889
cg01177524,4739,36,6,11340919,36.1,0.039841967
cg01177956,6522,36,7,150387442,36.1,0.061732408
cg01182585,115416,36,7,23305260,36.1,0.059996712
cg01182697,9528,36,1,54293020,36.1,0.189934382
